id,company,title,season,season_inferred,seasons,program,remote,category,location,sponsorship,h1b_approvals,salary,skills,posted_at,posted_at_source,first_seen_at,url
oracle:ehzq.fa.us2.oraclecloud.com:115752,Grant Thornton,Cybersecurity and Privacy Intern - Summer 2027,Summer 2027,False,,Internship,,Security,"Los Angeles, CA, United States",no-sponsorship,118,$40/hr,,2026-09-02,date_only,2026-09-02T20:22:42Z,https://ehzq.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/115752
oracle:ejhp.fa.us6.oraclecloud.com:2622615,Sherwin-Williams,"Year-Round IT Co-op, Cybersecurity",Not stated,True,,Co-op,,Security,"Cleveland, OH, United States",unknown,94,,,2026-09-02,date_only,2026-09-02T17:36:07Z,https://ejhp.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_2/job/2622615
oracle:hdhl.fa.us6.oraclecloud.com:1007497,Stantec,Roadway Design Co-op Student - Infrastructure (Fall 2026),Fall 2026,False,,Co-op,,Software,"Raleigh, NC, United States",unknown,,,,2026-09-02,date_only,2026-09-02T17:36:07Z,https://hdhl.fa.us6.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/1007497
smartrecruiters:LLNL:3743990015035697,Lawrence Livermore National Laboratory (LLNL),Protocol and Special Events Undergraduate AI and Digital Solutions Intern,Not stated,True,,Internship,yes,Data & ML/AI,"Livermore, CA, United States (Remote)",citizens-only,,,LLMs,2026-09-02T22:26:31.063Z,exact,2026-09-02T22:53:50Z,https://jobs.smartrecruiters.com/LLNL/3743990015035697
smartrecruiters:Winsupply1:3743990015014717,Winsupply,Software Developer Intern,Not stated,True,,Internship,,Software,"Moraine, OH, United States",unknown,13,,Python; Java; Angular,2026-09-02T13:56:11.233Z,exact,2026-09-02T17:36:07Z,https://jobs.smartrecruiters.com/Winsupply1/3743990015014717
workday:alliedsolutions:/job/Carmel-IN/AI-Solutions-Intern_R-011074,Allied Solutions,AI Solutions Intern,Summer 2027,False,,Internship,,Data & ML/AI,"Carmel, IN",unknown,2,,,2026-09-02T00:00:00Z,date_only,2026-09-02T20:22:42Z,https://alliedsolutions.wd501.myworkdayjobs.com/Allied_External/job/Carmel-IN/AI-Solutions-Intern_R-011074
workday:alliedsolutions:/job/Carmel-IN/Data-Science-Intern_R-011077,Allied Solutions,Data Science Intern,Summer 2027,False,,Internship,,Data & ML/AI,"Carmel, IN",unknown,2,,Python; SQL,2026-09-02T00:00:00Z,date_only,2026-09-02T20:22:42Z,https://alliedsolutions.wd501.myworkdayjobs.com/Allied_External/job/Carmel-IN/Data-Science-Intern_R-011077
workday:alliedsolutions:/job/Carmel-IN/Software-Delivery-Management-Intern_R-011086,Allied Solutions,Software Delivery Management Intern,Summer 2027,False,,Internship,,Software,"Carmel, IN",unknown,2,,Azure,2026-09-02T00:00:00Z,date_only,2026-09-02T20:22:42Z,https://alliedsolutions.wd501.myworkdayjobs.com/Allied_External/job/Carmel-IN/Software-Delivery-Management-Intern_R-011086
workday:alliedsolutions:/job/Carmel-IN/Software-Engineering-Intern_R-011087,Allied Solutions,Software Engineering Intern,Summer 2027,False,,Internship,,Software,"Carmel, IN",unknown,2,,Python; Java; C#; JavaScript; SQL; React; Angular; AWS,2026-09-02T00:00:00Z,date_only,2026-09-02T20:22:42Z,https://alliedsolutions.wd501.myworkdayjobs.com/Allied_External/job/Carmel-IN/Software-Engineering-Intern_R-011087
workday:aoins:/job/Lansing-MI/Business-Intelligence-Developer-Internship---Summer-2027_R_14417,Auto-Owners Insurance,Business Intelligence Developer Internship - Summer 2027,Summer 2027,False,,Internship,,Software,"Lansing, MI",unknown,,,Python; SQL; Tableau,2026-09-02T00:00:00Z,date_only,2026-09-02T13:52:39Z,https://aoins.wd5.myworkdayjobs.com/AutoOwners/job/Lansing-MI/Business-Intelligence-Developer-Internship---Summer-2027_R_14417
workday:caci:/job/King-of-Prussia-PA-US/Software-Engineering-Co-op---Fall-2026_331472,CACI,Software Engineering Co-op - Fall 2026,Fall 2026,False,,Co-op,,Software,"King of Prussia, PA, US",unknown,,,Python; Java; C++; React; AWS; Docker,2026-09-02T00:00:00Z,date_only,2026-09-02T17:36:07Z,https://caci.wd1.myworkdayjobs.com/external/job/King-of-Prussia-PA-US/Software-Engineering-Co-op---Fall-2026_331472
workday:caci:/job/Sterling-VA-US/DevOps-Software-Engineering-Intern---Summer-2027_331466,CACI,DevOps/Software Engineering Intern - Summer 2027,Summer 2027,False,,Internship,,Software,"Sterling, VA, US",unknown,,,Python; Java; Linux; Git,2026-09-02T00:00:00Z,date_only,2026-09-02T17:36:07Z,https://caci.wd1.myworkdayjobs.com/external/job/Sterling-VA-US/DevOps-Software-Engineering-Intern---Summer-2027_331466
workday:copart:/job/Dallas-TX---Headquarters/Software-Engineering-Intern_JR111173,Copart,Software Engineering Intern,Not stated,True,,Internship,,Software,"Dallas, TX - Headquarters",unknown,83,,JavaScript; HTML/CSS,2026-09-02T00:00:00Z,date_only,2026-09-02T20:22:42Z,https://copart.wd12.myworkdayjobs.com/copart/job/Dallas-TX---Headquarters/Software-Engineering-Intern_JR111173
workday:genpt:/job/Birmingham-AL-USA/Software-Engineer---QA-Analyst-Intern_R26_0000029235,Genuine Parts Company,Software Engineer - QA Analyst Intern,Not stated,True,,Internship,,Software,"Birmingham, AL, USA",unknown,63,,Java; SQL; Selenium,2026-09-02T00:00:00Z,date_only,2026-09-02T13:52:39Z,https://genpt.wd1.myworkdayjobs.com/Careers/job/Birmingham-AL-USA/Software-Engineer---QA-Analyst-Intern_R26_0000029235
workday:genpt:/job/Birmingham-AL-USA/Software-Engineer---QA-Analyst-Intern_R26_0000029236,Genuine Parts Company,Software Engineer - QA Analyst Intern,Not stated,True,,Internship,,Software,"Birmingham, AL, USA",unknown,63,,Java; SQL; Selenium,2026-09-02T00:00:00Z,date_only,2026-09-02T13:52:39Z,https://genpt.wd1.myworkdayjobs.com/Careers/job/Birmingham-AL-USA/Software-Engineer---QA-Analyst-Intern_R26_0000029236
workday:genpt:/job/Birmingham-AL-USA/Web-Developer-Intern_R26_0000029238,Genuine Parts Company,Web Developer Intern,Not stated,True,,Internship,,Software,"Birmingham, AL, USA",unknown,63,,Java; React; Next.js; Angular; GCP; Linux; Git,2026-09-02T00:00:00Z,date_only,2026-09-02T13:52:39Z,https://genpt.wd1.myworkdayjobs.com/Careers/job/Birmingham-AL-USA/Web-Developer-Intern_R26_0000029238
workday:globalhr:/job/US-IA-CEDAR-RAPIDS-105--400-Collins-Rd-NE--BLDG-105/Software-Engineering-Co-op--Summer-Fall-2027-_01870194,RTX,Software Engineering Co-op (Summer/Fall 2027),Summer 2027,False,,Co-op,,Software,US-IA-CEDAR RAPIDS-105 ~ 400 Collins Rd NE ~ BLDG 105,no-sponsorship,,,Python; C++,2026-09-02T00:00:00Z,date_only,2026-09-02T20:22:42Z,https://globalhr.wd5.myworkdayjobs.com/rec_rtx_ext_gateway/job/US-IA-CEDAR-RAPIDS-105--400-Collins-Rd-NE--BLDG-105/Software-Engineering-Co-op--Summer-Fall-2027-_01870194
workday:hdsupply:/job/Atlanta-GA-US/Graduate-Intern--Artificial-Intelligence---Data-Science---Summer-2027_R26004952,HD Supply,"Graduate Intern, Artificial Intelligence & Data Science - Summer 2027",Summer 2027,False,,Internship,,Data & ML/AI,Atlanta-GA-US,unknown,27,,Python; SQL; LLMs; AWS; GCP; Azure; Tableau,2026-09-02T00:00:00Z,date_only,2026-09-02T20:22:42Z,https://hdsupply.wd1.myworkdayjobs.com/External/job/Atlanta-GA-US/Graduate-Intern--Artificial-Intelligence---Data-Science---Summer-2027_R26004952
workday:hp:/job/Spring-Texas-United-States-of-America/Software-Product-Security-Engineer-Intern_UNI4744-1,Hewlett Packard (HP),Software Product Security Engineer Intern,Not stated,True,,Internship,,Security,"Spring, Texas, United States of America",no-sponsorship,,$35–$40/hr,Python; C++; C#; TypeScript,2026-09-02T00:00:00Z,date_only,2026-09-02T22:53:50Z,https://hp.wd5.myworkdayjobs.com/ExternalCareerSite/job/Spring-Texas-United-States-of-America/Software-Product-Security-Engineer-Intern_UNI4744-1
workday:magna:/job/Southfield-Michigan-US/Intern---Engineering-Software_R00258617,Magna International,Intern - Engineering Software,Not stated,True,,Internship,,Software,"Southfield, Michigan, US",unknown,141,,Python; C++; Bash; Linux; Git,2026-09-02T00:00:00Z,date_only,2026-09-02T17:36:07Z,https://magna.wd3.myworkdayjobs.com/Magna/job/Southfield-Michigan-US/Intern---Engineering-Software_R00258617
workday:mastercard:/job/OFallon-Missouri/Data-Scientist-Intern--Summer-2027---St-Louis--MO--US_R-284877,Mastercard,"Data Scientist Intern, Summer 2027 – St. Louis, MO, US",Summer 2027,False,,Internship,,Data & ML/AI,"O'Fallon, Missouri",unknown,,$27–$34/hr,Python; SQL,2026-09-02T00:00:00Z,date_only,2026-09-02T17:36:07Z,https://mastercard.wd1.myworkdayjobs.com/Campus/job/OFallon-Missouri/Data-Scientist-Intern--Summer-2027---St-Louis--MO--US_R-284877
workday:mckesson:/job/USA-CO-Longmont/Software-Engineer-Intern---Summer-2027_JR0152469,McKesson,Software Engineer Intern - Summer 2027,Summer 2027,False,,Internship,,Software,"USA, CO, Longmont",unknown,147,,Python; Java; C++; C#; Git,2026-09-02T00:00:00Z,date_only,2026-09-03T01:20:06Z,https://mckesson.wd3.myworkdayjobs.com/External_Careers/job/USA-CO-Longmont/Software-Engineer-Intern---Summer-2027_JR0152469
workday:mckesson:/job/USA-CO-Longmont/Software-Engineer-Intern---Summer-2027_JR0152742,McKesson,Software Engineer Intern - Summer 2027,Summer 2027,False,,Internship,,Software,"USA, CO, Longmont",unknown,147,,Python; C#; SQL; Git; PostgreSQL,2026-09-02T00:00:00Z,date_only,2026-09-03T01:20:06Z,https://mckesson.wd3.myworkdayjobs.com/External_Careers/job/USA-CO-Longmont/Software-Engineer-Intern---Summer-2027_JR0152742
workday:mckesson:/job/USA-CO-Longmont/Software-Installation---IT-Support-Intern---Summer-2027_JR0152304,McKesson,Software Installation & IT Support Intern - Summer 2027,Summer 2027,False,,Internship,,Software,"USA, CO, Longmont",unknown,147,,,2026-09-02T00:00:00Z,date_only,2026-09-03T06:03:26Z,https://mckesson.wd3.myworkdayjobs.com/External_Careers/job/USA-CO-Longmont/Software-Installation---IT-Support-Intern---Summer-2027_JR0152304
workday:mckesson:/job/USA-OH-Columbus/Data-Analyst-Intern---Summer-2027_JR0150844,McKesson,Data Analyst Intern - Summer 2027,Summer 2027,False,,Internship,,Data & ML/AI,"USA, OH, Columbus",unknown,147,,SQL; Tableau,2026-09-02T00:00:00Z,date_only,2026-09-03T01:20:06Z,https://mckesson.wd3.myworkdayjobs.com/External_Careers/job/USA-OH-Columbus/Data-Analyst-Intern---Summer-2027_JR0150844
workday:mckesson:/job/USA-TX-Irving/Software-Development-Intern---Summer-2027_JR0152635,McKesson,Software Development Intern - Summer 2027,Summer 2027,False,,Internship,,Software,"USA, TX, Irving",unknown,147,,Python; Java; C#,2026-09-02T00:00:00Z,date_only,2026-09-03T01:20:06Z,https://mckesson.wd3.myworkdayjobs.com/External_Careers/job/USA-TX-Irving/Software-Development-Intern---Summer-2027_JR0152635
workday:philips:/job/Cambridge-US-Massachusetts-United-States/Co-op---Software-Development-Engineer--Automation----Cambridge--MA---Fall-2026_590708,Philips,"Co-op - Software Development Engineer (Automation) – Cambridge, MA – Fall 2026",Fall 2026,False,,Co-op,,Software,"Cambridge (US), Massachusetts, United States",unknown,,,Python; Java; C#; Azure; Git,2026-09-02T00:00:00Z,date_only,2026-09-02T17:36:07Z,https://philips.wd3.myworkdayjobs.com/jobs-and-careers/job/Cambridge-US-Massachusetts-United-States/Co-op---Software-Development-Engineer--Automation----Cambridge--MA---Fall-2026_590708
workday:stryker:/job/Flower-Mound-Texas/Commercial-Operations-Software-Engineering-Intern---Flower-Mound--TX_R572941,Stryker,"Commercial Operations Software Engineering Intern - Flower Mound, TX",Not stated,True,,Internship,,Software,"Flower Mound, Texas",unknown,104,,,2026-09-02T00:00:00Z,date_only,2026-09-02T17:36:07Z,https://stryker.wd1.myworkdayjobs.com/StrykerCareers/job/Flower-Mound-Texas/Commercial-Operations-Software-Engineering-Intern---Flower-Mound--TX_R572941
ashby:valon:b5a62c0c-823c-42dd-8cb5-e4b1455bcc64,Valon,Software Engineer Intern,Not stated,True,,Internship,,Software,New York,unknown,,$60/hr,Python; React; GCP; Kubernetes; Docker,2026-09-01T21:01:57.937+00:00,exact,2026-09-01T22:00:29Z,https://jobs.ashbyhq.com/valon/b5a62c0c-823c-42dd-8cb5-e4b1455bcc64
greenhouse:eulerity:4709040006,Eulerity,Backend Developer Intern,Not stated,True,,Internship,,Software,"New York, New York",unknown,,$17–$19/hr,Java; LLMs; Git,2026-09-01T17:08:29-04:00,exact,2026-09-01T22:00:29Z,https://job-boards.greenhouse.io/eulerity/jobs/4709040006
greenhouse:hpiq:6176783004,HP IQ,"Software Engineering Intern, Connectivity (Summer 2027)",Summer 2027,False,,Internship,,Software,"San Francisco, CA",unknown,,$45–$51/hr,Python; C++,2026-09-01T14:25:44-04:00,exact,2026-09-01T19:05:53Z,https://job-boards.greenhouse.io/hpiq/jobs/6176783004
lever:foth:072d5e17-c095-49bc-ac02-4cd558bb5d64,FOTH,Civil Engineering Intern-Coastal Infrastructure (Summer 2027),Summer 2027,False,,Internship,,Software,"Newport, Rhode Island",unknown,,21–26 USD/hr,,2026-09-01T18:57:17Z,exact,2026-09-03T19:10:35Z,https://jobs.lever.co/foth/072d5e17-c095-49bc-ac02-4cd558bb5d64
lever:foth:95f75d08-ec27-48ff-8c60-dcf2d5720885,FOTH,Civil Engineering Intern-Waterfront Infrastructure (Summer 2027),Summer 2027,False,,Internship,,Software,"Green Bay, Wisconsin",unknown,,,,2026-09-01T19:02:34Z,exact,2026-09-03T19:10:35Z,https://jobs.lever.co/foth/95f75d08-ec27-48ff-8c60-dcf2d5720885
lever:hermeus:445db430-6f81-41cf-847a-56a947afb936,Hermeus,Software Engineering Intern (Modeling & Simulation) - Spring/Summer 2027,Summer 2027,False,,Internship,,Software,"Los Angeles, CA",citizens-only,,25–33 USD/hr,Python; C++; MATLAB,2026-09-01T18:28:54Z,exact,2026-09-01T19:05:53Z,https://jobs.lever.co/hermeus/445db430-6f81-41cf-847a-56a947afb936
lever:hermeus:d87ed913-affc-475e-b721-c5b5f11c3c7b,Hermeus,Software Engineering Intern (HIL) - Spring/Summer 2027,Summer 2027,False,,Internship,,Software,"Atlanta, GA",citizens-only,,25–33 USD/hr,Python; C++; MATLAB,2026-09-01T15:30:22Z,exact,2026-09-01T22:00:29Z,https://jobs.lever.co/hermeus/d87ed913-affc-475e-b721-c5b5f11c3c7b
oracle:ebgj.fa.us2.oraclecloud.com:253297,Texas Instruments,IT Infrastructure Intern - Summer 2027,Summer 2027,False,,Internship,,Software,"Pella, IA, United States",unknown,234,$27.25/hr,LLMs,2026-09-01,date_only,2026-09-01T15:48:01Z,https://ebgj.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/253297
oracle:ebgj.fa.us2.oraclecloud.com:253299,Texas Instruments,Software Intern - Summer 2027,Summer 2027,False,,Internship,,Software,"Pella, IA, United States; Urbandale, IA, United States",unknown,234,$27.25/hr,Python; Java; C++; JavaScript; LLMs; Git,2026-09-01,date_only,2026-09-01T15:48:01Z,https://ebgj.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/253299
oracle:ebgj.fa.us2.oraclecloud.com:253304,Texas Instruments,Data Engineer Intern - Summer 2027,Summer 2027,False,,Internship,,Data & ML/AI,"Pella, IA, United States; Urbandale, IA, United States",unknown,234,$29/hr,Python; SQL; LLMs; Git,2026-09-01,date_only,2026-09-01T15:48:01Z,https://ebgj.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/253304
oracle:egug.fa.us2.oraclecloud.com:26011828,American Express,"Campus Undergraduate Summer Internship Program - 2027 Data Engineer, Enterprise Technology Services- Charlotte, NC",Summer 2027,False,,Internship,,Data & ML/AI,"Charlotte, NC, United States",unknown,133,,Python; Java; SQL; AWS; GCP; Azure; PostgreSQL; MongoDB,2026-09-01,date_only,2026-09-01T05:56:51Z,https://egug.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/26011828
oracle:egug.fa.us2.oraclecloud.com:26011831,American Express,"Campus Undergraduate Summer Internship Program - 2027 Data Engineer, Enterprise Technology Services- Sunrise, FL",Summer 2027,False,,Internship,,Data & ML/AI,"Sunrise, FL, United States",unknown,133,,Python; Java; SQL; AWS; GCP; Azure; PostgreSQL; MongoDB,2026-09-01,date_only,2026-09-01T05:56:51Z,https://egug.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/26011831
oracle:egug.fa.us2.oraclecloud.com:26012333,American Express,"Campus Undergraduate Summer Internship Program - 2027 Data Engineer, Enterprise Technology Services- Phoenix, AZ",Summer 2027,False,,Internship,,Data & ML/AI,"Phoenix, AZ, United States",unknown,133,,Python; Java; SQL; AWS; GCP; Azure; PostgreSQL; MongoDB,2026-09-01,date_only,2026-09-01T05:56:51Z,https://egug.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/26012333
oracle:egug.fa.us2.oraclecloud.com:26012339,American Express,"Campus Graduate Masters Summer Internship Program - 2027 Data Engineer, Enterprise Technology Services- Phoenix, AZ",Summer 2027,False,,Internship,,Data & ML/AI,"Phoenix, AZ, United States",unknown,133,,Python; Java; SQL; PostgreSQL; MongoDB; Redis,2026-09-01,date_only,2026-09-01T05:56:51Z,https://egug.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/26012339
oracle:egug.fa.us2.oraclecloud.com:26012764,American Express,"Campus Graduate Masters Summer Internship Program - 2027 Data Engineer, Enterprise Technology Services- Charlotte, NC",Summer 2027,False,,Internship,,Data & ML/AI,"Charlotte, NC, United States",unknown,133,,Python; Java; SQL; PostgreSQL; MongoDB; Redis,2026-09-01,date_only,2026-09-01T05:56:51Z,https://egug.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/26012764
oracle:egug.fa.us2.oraclecloud.com:26012781,American Express,"Campus Graduate Masters Summer Internship Program - 2027 Data Engineer, Enterprise Technology Services- Sunrise, FL",Summer 2027,False,,Internship,,Data & ML/AI,"Sunrise, FL, United States",unknown,133,,Python; Java; SQL; PostgreSQL; MongoDB; Redis,2026-09-01,date_only,2026-09-01T05:56:51Z,https://egug.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/26012781
oracle:egug.fa.us2.oraclecloud.com:26013190,American Express,"Campus Graduate I Summer Internship Program - 2027 Data Science, Finance - New York, NY",Summer 2027,False,,Internship,,Data & ML/AI,"New York, NY, United States",unknown,133,,Python; SQL; LLMs,2026-09-01,date_only,2026-09-01T05:56:51Z,https://egug.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/26013190
oracle:egug.fa.us2.oraclecloud.com:26013191,American Express,"Campus Graduate II Summer Internship Program - 2027 Data Science, Finance - New York, NY",Summer 2027,False,,Internship,,Data & ML/AI,"New York, NY, United States",unknown,133,,Python; SQL; LLMs,2026-09-01,date_only,2026-09-01T05:56:51Z,https://egug.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/26013191
oracle:hdjq.fa.us2.oraclecloud.com:26007510,Emerson Electric,AI Engineering Co-Op,Not stated,True,,Co-op,,Data & ML/AI,"Marshalltown, IA, United States",unknown,8,,Python; LLMs; Git,2026-09-01,date_only,2026-09-01T00:52:19Z,https://hdjq.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/26007510
oracle:hdjq.fa.us2.oraclecloud.com:26008442,Emerson Electric,Software Engineering Co-Op,Not stated,True,,Co-op,,Software,"Marshalltown, IA, United States",unknown,8,,Java; JavaScript; SQL; HTML/CSS,2026-09-01,date_only,2026-09-01T00:52:19Z,https://hdjq.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/26008442
oracle:hdjq.fa.us2.oraclecloud.com:26008443,Emerson Electric,Embedded Software Co-Op,Not stated,True,,Co-op,,Software,"Marshalltown, IA, United States",unknown,8,,C++; C#,2026-09-01,date_only,2026-09-01T00:52:19Z,https://hdjq.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/26008443
oracle:hdjq.fa.us2.oraclecloud.com:26008761,Emerson Electric,Firmware Engineer Co-Op,Not stated,True,,Co-op,,Hardware,"Marshalltown, IA, United States",unknown,8,,C++; Azure; Git,2026-09-01,date_only,2026-09-01T00:52:19Z,https://hdjq.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/26008761
oracle:hdjq.fa.us2.oraclecloud.com:26008762,Emerson Electric,Machine Learning R&D Co-Op,Not stated,True,,Co-op,,Data & ML/AI,"Marshalltown, IA, United States",unknown,8,,Python; MATLAB; PyTorch; TensorFlow; scikit-learn; Pandas,2026-09-01,date_only,2026-09-01T00:52:19Z,https://hdjq.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/26008762
oracle:hdjq.fa.us2.oraclecloud.com:26009200,Emerson Electric,Data Analyst Co-Op,Not stated,True,,Co-op,,Data & ML/AI,"Marshalltown, IA, United States",unknown,8,,Python; Java; C++; C#; SQL,2026-09-01,date_only,2026-09-01T00:52:19Z,https://hdjq.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/26009200
